index,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Olaparib,Axitinib,AZD7762,SB216763,KU-55933,Afatinib,Staurosporine,PLX-4720,NU7441,Doramapimod,Wee1 Inhibitor,Nutlin-3a (-),Mirin,PD173074,ZM447439,Alisertib,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,Obatoclax Mesylate,5-Fluorouracil,Dasatinib,Paclitaxel,Crizotinib,Rapamycin,Sorafenib,BI-2536,Irinotecan,Oxaliplatin,BMS-536924,GSK1904529A,Tozasertib,PF-4708671,PRIMA-1MET,Erlotinib,Niraparib,MK-1775,Dinaciclib,Gemcitabine,Bortezomib,GSK269962A,SB505124,Tamoxifen,Fulvestrant,EPZ004777,YK-4-279,Daporinad,BMS-345541,AZ960,Talazoparib,XAV939,Trametinib,Dabrafenib,Temozolomide,AZD5438,IAP_5620,AZD2014,AZD1208,AZD1332,Ruxolitinib,Linsitinib,Epirubicin,Cyclophosphamide,Pevonedistat,Sapitinib,Uprosertib,LCL161,Lapatinib,Luminespib,Alpelisib,Taselisib,EPZ5676,SCH772984,IWP-2,Leflunomide,Entinostat,OSI-027,LGK974,VE-822,WZ4003,CZC24832,AZD5582,GSK2606414,PFI3,PCI-34051,Wnt-C59,I-BET-762,RVX-208,OTX015,GSK343,ML323,Entospletinib,PRT062607,Ribociclib,AGI-6780,Picolinici-acid,AZD5153,CDK9_5576,CDK9_5038,Eg5_9814,ERK_2440,ERK_6604,IRAK4_4710,JAK1_8709,AZD5991,PAK_5339,TAF1_5496,ULK1_4989,VSP34_8731,Selumetinib,IGF1R_3801,JAK_8517,AZD4547,Ibrutinib,Zoledronate,Acetalax,Carmustine,Topotecan,Teniposide,Mitoxantrone,Dactinomycin,Fludarabine,Nelarabine,Vincristine,Podophyllotoxin bromide,Dihydrorotenone,Gallibiscoquinazole,Elephantin,Sinularin,Sabutoclax,LY2109761,OF-1,MN-64,KRAS (G12C) Inhibitor-12,MG-132,BDP-00009066,Buparlisib,Ulixertinib,Venetoclax,ABT737,Afuresertib,AGI-5198,AZD3759,AZD5363,AZD6738,AZD8186,Osimertinib,Cediranib,Ipatasertib,GDC0810,GNE-317,GSK2578215A,I-BRD9,Telomerase Inhibitor IX,MIRA-1,NVP-ADW742,P22077,Savolitinib,UMI-77,WIKI4,Sepantronium bromide,MIM1,WEHI-539,BPD-00008900,Foretinib,BIBR-1532,Pyridostatin,AMG-319,MK-8776,Vinorelbine,VX-11e,LJI308,AZ6102,GSK591,VE821,AZD6482,AT13148,BMS-754807,JQ1,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
X-1832,0.83435285,0.6389041,0.90603614,0.81824327,0.6353688,0.969869,0.67968965,0.7197252,0.94833153,0.94157183,0.85443693,0.61209655,0.9021473,0.9074443,0.88000494,0.3257043,0.9527029,0.784232,0.8924536,0.79400086,0.93707657,0.86169183,0.9675701,0.7799521,0.7729956,0.8129965,0.88896966,0.91603243,0.85782653,0.8348102,0.84207916,0.94315416,0.79222053,0.9052497,0.91487783,0.9285496,0.9567046,0.9293861,0.89680773,0.4614602,0.79888994,0.9237202,0.8445505,0.9615228,0.79853445,0.8639606,0.88725257,0.95360583,0.92890525,0.66285044,0.491709,0.69038045,0.8416722,0.89082956,0.79907644,0.94074786,0.97213674,0.9708431,0.73044235,0.5370441,0.9110782,0.75021935,0.7744244,0.9657389,0.89673996,0.92940325,0.9567942,0.8492998,0.95844007,0.8328347,0.97383255,0.931393,0.9650787,0.93077296,0.7460441,0.9762631,0.63374084,0.95735383,0.89456064,0.9620029,0.93768823,0.6444357,0.93869317,0.86260635,0.9789742,0.9386991,0.9715122,0.8801915,0.8166464,0.9566098,0.9443444,0.918786,0.9403265,0.9747089,0.8016431,0.93967307,0.9752326,0.9535045,0.96059805,0.91158736,0.96816176,0.86355585,0.96428347,0.9422248,0.9412215,0.91648483,0.9054589,0.96374756,0.96612906,0.7905278,0.56146127,0.43620282,0.7378018,0.8977745,0.92416745,0.96613634,0.9378983,0.8235454,0.73259234,0.93592256,0.7337028,0.7566152,0.93191224,0.6783603,0.8547733,0.9530666,0.9514168,0.9700269,0.9369664,0.9656979,0.68290377,0.6918859,0.703555,0.59152424,0.9109617,0.9741377,0.40505078,0.7241484,0.90678984,0.9706942,0.87510854,0.96621025,0.37727898,0.9717584,0.95827955,0.9673285,0.9209521,0.49161145,0.8842262,0.75032866,0.9061476,0.92256796,0.6996596,0.87969214,0.96748954,0.96927524,0.91207725,0.8245564,0.91610503,0.9419623,0.85954475,0.9215166,0.96545494,0.6731087,0.9690031,0.96529937,0.63132113,0.96141034,0.8594057,0.95603406,0.9673173,0.8668316,0.9516673,0.12380494,0.9372531,0.85649306,0.96370023,0.68680054,0.9708173,0.91247696,0.96183825,0.9186532,0.6886155,0.930074,0.96949023,0.88916886,0.9580775,0.93461233,0.8763561,0.9152293,0.55164605,0.791005,0.9653009,0.47793424,0.6075394,0.6141786,0.9646156,0.63159966,0.88017875,0.8505876
X-1834,0.7041092,0.62766606,0.8033843,0.76542,0.52919525,0.80262625,0.71756715,0.6868867,0.8534345,0.8251593,0.7407124,0.5950337,0.8091809,0.8087245,0.6796421,0.33464077,0.8230412,0.714469,0.82452774,0.6984528,0.8121547,0.74485916,0.8731701,0.72693825,0.7492436,0.72977275,0.7599741,0.7956455,0.7142203,0.6739911,0.72801626,0.7964502,0.6375215,0.7668146,0.6884918,0.8014433,0.8438866,0.78856385,0.7731749,0.5234585,0.7442932,0.8081325,0.7007843,0.82172567,0.762083,0.7701746,0.7852584,0.7745167,0.8471622,0.5996311,0.45207864,0.63621897,0.6793775,0.7839018,0.67588145,0.8038314,0.8562751,0.8429871,0.66694045,0.60643405,0.7829411,0.69058305,0.785836,0.83569986,0.70387113,0.84139794,0.8647154,0.6990981,0.82241523,0.7078873,0.8527358,0.7807531,0.8388089,0.8105633,0.6727125,0.86254877,0.6287889,0.7263557,0.73800254,0.8393849,0.74131274,0.544128,0.7813246,0.6536465,0.85597974,0.756707,0.85547256,0.7873509,0.7440172,0.81908804,0.8284568,0.8173207,0.7906692,0.84092623,0.6667086,0.79129547,0.8632958,0.8469593,0.8370941,0.7756741,0.8513508,0.721974,0.8477328,0.82177705,0.80411386,0.7965229,0.80274147,0.83792496,0.8604418,0.6578236,0.4833484,0.3962541,0.64389986,0.7212011,0.7658623,0.85131043,0.7995369,0.7376499,0.6408279,0.798276,0.5707612,0.6069911,0.77913547,0.6634396,0.74819887,0.843459,0.7883647,0.86259604,0.7086623,0.8557518,0.6380284,0.6735955,0.67997694,0.5560515,0.79948014,0.87081265,0.48415744,0.66272944,0.73883516,0.8500701,0.7480355,0.84458894,0.49284804,0.8674786,0.8011889,0.8195045,0.7948374,0.47541487,0.72477746,0.63618255,0.7472098,0.814585,0.7277301,0.7301424,0.86865914,0.842372,0.7644102,0.720958,0.75033927,0.7948722,0.70514715,0.7709972,0.8332629,0.57579976,0.8598234,0.8380617,0.58734435,0.85347146,0.7475292,0.8487713,0.83495677,0.73708147,0.7990719,0.2781638,0.8159235,0.77194506,0.8204341,0.63225776,0.83617437,0.7757771,0.84147555,0.81056917,0.6314472,0.7640067,0.84841436,0.7407547,0.81773293,0.80716586,0.7352278,0.7942675,0.65451247,0.722347,0.80461556,0.43249816,0.5718004,0.5173266,0.86054593,0.3908381,0.77731025,0.6741668
X-1835,0.8040625,0.7083517,0.86452436,0.82580835,0.6588223,0.8545356,0.74144727,0.73319596,0.89609665,0.88799644,0.8055164,0.6673142,0.8918893,0.8698915,0.7300729,0.4406413,0.89288896,0.7929506,0.86308396,0.77895546,0.87429315,0.78737336,0.9215314,0.78347325,0.8156199,0.7838735,0.81200653,0.8459325,0.78532064,0.7295398,0.8054645,0.83991873,0.7300497,0.83169645,0.78143007,0.85007566,0.88566124,0.85601485,0.8215608,0.5574587,0.81450325,0.86284536,0.76148885,0.8805823,0.81204885,0.8410775,0.83342916,0.8585636,0.880794,0.6618103,0.5682701,0.71794474,0.73942435,0.82360286,0.71970475,0.8433424,0.8884928,0.9007212,0.7559765,0.6807913,0.8437278,0.77553177,0.8277357,0.889344,0.7431697,0.8728899,0.90078706,0.7755958,0.8803984,0.74785525,0.9078924,0.84853154,0.8893771,0.8556465,0.73846555,0.9144235,0.69490796,0.80950785,0.8083845,0.8903685,0.7883633,0.67281604,0.8613459,0.74472994,0.9129396,0.7847783,0.9046926,0.82186246,0.79360247,0.87434506,0.88171136,0.85086465,0.84608454,0.88755256,0.76259303,0.85433435,0.9183859,0.8860623,0.8872414,0.8238021,0.8932502,0.7932045,0.9101421,0.85199213,0.86008376,0.8444562,0.8757735,0.8951458,0.9052953,0.7441645,0.5737613,0.5092692,0.7229441,0.7666743,0.81042254,0.8902409,0.8643371,0.81101716,0.68076235,0.85701996,0.69245446,0.6645443,0.82649255,0.7319653,0.81005645,0.8943956,0.84491104,0.9080797,0.7641967,0.90536165,0.7300641,0.72704434,0.76274955,0.6078244,0.857323,0.9094093,0.5968918,0.73571324,0.7912239,0.9053977,0.81785995,0.8939841,0.5260556,0.92110515,0.8687564,0.8846678,0.856314,0.5561757,0.78267264,0.69601554,0.8177916,0.87788826,0.7689062,0.807578,0.9022617,0.9007111,0.82901114,0.7774017,0.80207753,0.84050184,0.7653896,0.831008,0.88741165,0.6227162,0.90235853,0.8877399,0.6385409,0.9118642,0.8003994,0.89508766,0.8898454,0.7990485,0.8645172,0.25966176,0.8701366,0.8392437,0.8782163,0.680591,0.89728147,0.83715767,0.895543,0.864382,0.7125392,0.79335475,0.9012562,0.8070887,0.8999697,0.86773413,0.8063852,0.85012823,0.69987816,0.7659489,0.8651223,0.5150018,0.68471074,0.5400607,0.9004133,0.5575423,0.84101593,0.771186
X-1855,0.79707474,0.6764606,0.8547704,0.78158677,0.6080797,0.85865706,0.6761709,0.6824436,0.8600634,0.8799397,0.75361794,0.6615323,0.88399696,0.85700244,0.70844686,0.46026906,0.882478,0.76121885,0.8557603,0.75940055,0.8622861,0.76026064,0.90071815,0.7605414,0.79066736,0.7681812,0.79978293,0.8363475,0.7688334,0.7119838,0.76385427,0.8042918,0.7048021,0.82148,0.7941756,0.84695923,0.8644754,0.85117835,0.7806991,0.5785809,0.8249116,0.81859756,0.73182124,0.87191314,0.79045194,0.8105948,0.827761,0.8369707,0.8555413,0.6265552,0.5363307,0.69140315,0.74334496,0.76917696,0.75771314,0.84113777,0.882379,0.884916,0.74775374,0.65849596,0.8247725,0.7605037,0.81937003,0.88811463,0.6576512,0.86494446,0.882734,0.7460072,0.86514,0.7246033,0.896647,0.8279046,0.88931274,0.84867346,0.7343948,0.89796585,0.6644718,0.7995815,0.7811423,0.8883575,0.77518517,0.6743169,0.84633666,0.7175422,0.91173613,0.7242909,0.8901673,0.80370927,0.7608264,0.8806649,0.85957795,0.8482808,0.8447354,0.87779695,0.73670715,0.8434114,0.8955222,0.8656858,0.855309,0.7973805,0.8734232,0.7338044,0.88881814,0.84811723,0.8479439,0.8202539,0.845961,0.86923003,0.8806888,0.6986384,0.5264746,0.4966333,0.6900213,0.7507589,0.7782724,0.86725146,0.85843337,0.73930395,0.67946976,0.82759774,0.70005053,0.64987147,0.777213,0.7200331,0.80495775,0.8717348,0.8139766,0.8962394,0.7207236,0.8930076,0.73081136,0.7308898,0.75860476,0.60165226,0.8361294,0.8855619,0.5262031,0.72358567,0.76916623,0.901983,0.7929259,0.86876005,0.5570211,0.89830047,0.84662217,0.88874704,0.8393873,0.51060027,0.7595295,0.70236504,0.7687351,0.83481455,0.71175337,0.76663405,0.8679979,0.86406404,0.79474795,0.74415225,0.8019664,0.83581305,0.7551996,0.79910386,0.8917784,0.6025933,0.889267,0.85188156,0.625619,0.9115586,0.80248207,0.8779528,0.8728679,0.80898255,0.8368716,0.32321852,0.8669831,0.8250433,0.8797644,0.63301337,0.8899781,0.8298508,0.87554497,0.837071,0.6796844,0.7531315,0.8834651,0.7930259,0.8913211,0.84548223,0.8037965,0.8346779,0.70859087,0.74877495,0.8603785,0.5488412,0.64438987,0.55123794,0.89510274,0.6648825,0.81799525,0.74404436
X-1865,0.74066234,0.66979516,0.8578339,0.8142744,0.5794785,0.8563273,0.76098794,0.71552473,0.88404787,0.87084764,0.7797704,0.5933231,0.85741615,0.8506508,0.7185509,0.33137563,0.86892587,0.7658232,0.8601683,0.7463668,0.86075157,0.7823206,0.9085995,0.76226175,0.8108556,0.758339,0.8149646,0.8488878,0.75471246,0.69583505,0.7384292,0.84017235,0.69648904,0.8196839,0.72596884,0.85061705,0.88355374,0.85090274,0.8154807,0.43064803,0.79338914,0.8487696,0.7545114,0.87228304,0.8041101,0.8123385,0.83482546,0.8164185,0.8822958,0.6245963,0.48124215,0.654372,0.72073245,0.81403303,0.7179678,0.84025294,0.89899343,0.89239275,0.7205899,0.6012394,0.8264744,0.7391068,0.81498533,0.8776468,0.7506664,0.8750103,0.8997688,0.7528755,0.8708087,0.7574842,0.8885645,0.80958253,0.88641405,0.84950966,0.71752447,0.90848505,0.62451124,0.7744838,0.7737694,0.8896238,0.79045606,0.60039693,0.8424577,0.72438246,0.8960105,0.79537505,0.8963444,0.8163659,0.7851593,0.87058455,0.86532503,0.8455629,0.8411511,0.898093,0.7093212,0.8356674,0.90431315,0.8822844,0.8757769,0.82286507,0.8914452,0.7746946,0.899403,0.85631424,0.8364554,0.8401347,0.8540649,0.88381416,0.8994545,0.69196886,0.5079303,0.43280628,0.6827505,0.7619784,0.81105363,0.8974993,0.8572641,0.79766077,0.6589288,0.8391434,0.6060474,0.6520253,0.8361015,0.7057727,0.80075485,0.883797,0.8445723,0.9069415,0.7707023,0.88655245,0.6721587,0.7062711,0.72295326,0.5551784,0.84557605,0.90151757,0.5157666,0.71154946,0.7820404,0.89468604,0.7875996,0.88918614,0.52084196,0.9094992,0.8614556,0.8698824,0.8449895,0.49852234,0.78520846,0.68584085,0.8122855,0.8619802,0.759055,0.7811853,0.90477395,0.8859737,0.80161726,0.7490503,0.8024719,0.84312034,0.74504733,0.8210994,0.87352675,0.59913075,0.89775115,0.88195753,0.5866952,0.8931283,0.7933091,0.87561536,0.8806736,0.7778938,0.84729147,0.24015176,0.8537549,0.81750625,0.8670137,0.6692766,0.879277,0.81878096,0.8837059,0.8540246,0.6865347,0.8183185,0.8848164,0.77928877,0.8574306,0.84405404,0.7948796,0.8200005,0.7727628,0.74688387,0.85268736,0.41862515,0.56923836,0.49859223,0.90124834,0.38241982,0.81463486,0.74399346
X-1867,0.79951394,0.6743034,0.8653374,0.7688313,0.61307096,0.88510865,0.64556074,0.69711906,0.8568632,0.8887372,0.7703546,0.6698407,0.88855517,0.8703221,0.74314,0.43325737,0.8904011,0.77982557,0.85554296,0.76362145,0.8744169,0.774434,0.91210777,0.7733901,0.79267126,0.7801604,0.79683524,0.8400211,0.7805631,0.7192645,0.77885824,0.8485765,0.73687315,0.83982635,0.8246496,0.8606858,0.8864035,0.86177474,0.77610725,0.56446576,0.8212937,0.84241056,0.76335955,0.9002842,0.7971372,0.82443637,0.82795197,0.860414,0.86044276,0.6100462,0.5452517,0.6852736,0.75577116,0.79810065,0.7686373,0.85649455,0.90663046,0.9072499,0.74984795,0.56741464,0.8404295,0.76857644,0.8205006,0.89903104,0.72162825,0.87697893,0.90526956,0.74928755,0.8747638,0.7401559,0.9114976,0.84679383,0.9012269,0.8737109,0.7402156,0.9192675,0.67435485,0.8454048,0.79285324,0.9024408,0.8012199,0.684039,0.87712216,0.752182,0.9229338,0.78567386,0.90886474,0.8062758,0.7537819,0.9028876,0.87817,0.85670245,0.8741777,0.9039652,0.73943746,0.8677767,0.917566,0.8759957,0.8766798,0.8000458,0.8937997,0.7436709,0.9117001,0.8641987,0.86259437,0.833322,0.8484634,0.88712716,0.90473837,0.67916924,0.51648366,0.5071119,0.6835651,0.78344345,0.8075189,0.8868854,0.8722107,0.71912545,0.6766976,0.8438294,0.68796235,0.68380547,0.81365794,0.72256,0.8290956,0.88988817,0.84607774,0.9096844,0.7676432,0.9035901,0.7348638,0.742058,0.7582798,0.59690034,0.84283394,0.9082392,0.4879796,0.7265233,0.7802424,0.9073101,0.8011862,0.89602137,0.5331161,0.91456145,0.8780109,0.90221024,0.85756487,0.49045858,0.7980756,0.7221194,0.80636656,0.83442533,0.6777125,0.76464796,0.8876896,0.88750476,0.8049144,0.7580168,0.8243498,0.8652907,0.77533704,0.80784696,0.9065829,0.6465564,0.8999679,0.8741427,0.63153017,0.918203,0.8111415,0.8980034,0.8857847,0.8200357,0.87080216,0.29888162,0.8786882,0.8198338,0.8911492,0.6405436,0.90255845,0.8554309,0.9008508,0.85376954,0.6820351,0.78346753,0.9080334,0.81630105,0.90950686,0.85447556,0.8230449,0.8524891,0.6803528,0.73343354,0.8887076,0.5688442,0.64376855,0.5746404,0.9098471,0.73641044,0.8281212,0.7474698
X-1906,0.82591623,0.6600906,0.905465,0.8410658,0.65760964,0.9554107,0.77983916,0.7492268,0.93286914,0.92265475,0.8294745,0.64299536,0.89629,0.88703704,0.8664756,0.51014143,0.9099667,0.7415011,0.8495473,0.8112463,0.9097013,0.84042406,0.9403188,0.7576393,0.8355737,0.7607269,0.8820422,0.9202279,0.8209018,0.8088982,0.7323185,0.8686705,0.7760775,0.90406007,0.8898182,0.91639435,0.9425225,0.9118322,0.8622084,0.53367877,0.83424187,0.918385,0.8486778,0.94516665,0.7715851,0.8330326,0.86843735,0.9484275,0.92170507,0.700289,0.52836806,0.6725968,0.80185235,0.8399896,0.7301207,0.92183053,0.956003,0.9527762,0.7823963,0.64718664,0.9013215,0.78233045,0.80621314,0.95024,0.75546294,0.8715595,0.93662,0.81124276,0.9449379,0.8048993,0.9615547,0.90695864,0.94824326,0.9196587,0.72463995,0.96074677,0.6316654,0.94667333,0.8933387,0.94269854,0.91381097,0.6626665,0.9355777,0.8642998,0.95843023,0.86003655,0.95249057,0.8866724,0.8192815,0.94851077,0.9344278,0.9023822,0.9016249,0.9533072,0.8142992,0.91834486,0.9619667,0.93642527,0.9351749,0.8923525,0.9505926,0.8367286,0.95739466,0.9274252,0.90930176,0.88761663,0.88120246,0.94333875,0.9596266,0.76218855,0.5275731,0.4336013,0.72305954,0.827906,0.8454001,0.9533522,0.92386866,0.81307137,0.7338427,0.91890687,0.7579443,0.7657474,0.85977846,0.7641704,0.8496691,0.9398398,0.9326491,0.963483,0.9393385,0.95319253,0.7311199,0.72621286,0.74016416,0.6268185,0.9116255,0.9552849,0.48735577,0.7853429,0.89766645,0.9598072,0.8767118,0.95637155,0.46072346,0.9550351,0.9408267,0.95482135,0.90427816,0.46113643,0.8724408,0.77547616,0.8863128,0.904698,0.77418154,0.8873081,0.9480275,0.9517283,0.8970415,0.81742644,0.8926598,0.9336039,0.8482737,0.9167564,0.95444167,0.69947,0.9501921,0.9368855,0.61257845,0.94600374,0.848685,0.942534,0.95912725,0.8539555,0.9227038,0.14539239,0.91129935,0.88554347,0.9420462,0.726814,0.95483243,0.89965737,0.9448435,0.9053484,0.7521114,0.85495013,0.94599783,0.86880386,0.9439634,0.9178621,0.8570954,0.9124424,0.68706536,0.71822476,0.95354795,0.48830703,0.66964674,0.5465862,0.9502823,0.6006928,0.8996234,0.8391618
X-1916,0.79647547,0.6433285,0.85436684,0.7779012,0.58019656,0.92308426,0.7024849,0.68191254,0.88553476,0.8897342,0.82438844,0.6299569,0.8907097,0.8876164,0.7716598,0.39607882,0.9193006,0.8043774,0.887449,0.74637926,0.88658834,0.8037787,0.9283983,0.77247053,0.7775444,0.7995772,0.8115786,0.85101974,0.7906887,0.7157001,0.77910006,0.8887831,0.74836195,0.84581786,0.84981835,0.8653466,0.9134309,0.87196,0.80310273,0.55796134,0.77368075,0.84665227,0.8348671,0.9195662,0.8471179,0.86486626,0.8338424,0.8922106,0.8700758,0.637421,0.4832977,0.69237334,0.7519989,0.85193706,0.7481886,0.88573486,0.9186257,0.9261679,0.71771544,0.55131006,0.86423635,0.74998313,0.7906496,0.91992193,0.85718703,0.9130112,0.93266976,0.74543214,0.8757248,0.7388309,0.93031347,0.87837905,0.92864305,0.8923357,0.732126,0.93236375,0.62227446,0.8741662,0.7910927,0.9128587,0.8440547,0.65311515,0.89368993,0.7681375,0.94397444,0.8713512,0.92652214,0.8229762,0.75441587,0.87237495,0.90526736,0.84625924,0.89450836,0.9241608,0.71652657,0.8883715,0.9442754,0.8898428,0.90988296,0.81197023,0.9256895,0.74446243,0.92120576,0.89823586,0.886337,0.86621344,0.88309896,0.8895718,0.92157525,0.6649328,0.4518285,0.3295943,0.6390192,0.8207708,0.8528706,0.9152984,0.88396335,0.6524712,0.6798914,0.8623894,0.585843,0.66903365,0.8763068,0.71346766,0.8124635,0.9168,0.88780075,0.93392617,0.7948541,0.9177791,0.68130785,0.69393206,0.71162325,0.5763908,0.8529319,0.93228865,0.35729676,0.6855576,0.7822679,0.92145383,0.8045474,0.9157872,0.4192901,0.9257891,0.8945436,0.9320079,0.8509694,0.46562642,0.8306099,0.7209909,0.852087,0.8349748,0.67803174,0.7439723,0.9084851,0.92766225,0.80289567,0.77558625,0.8405364,0.89051634,0.79790574,0.8480083,0.9214063,0.62987614,0.9135104,0.8949944,0.59346914,0.9253176,0.8244081,0.91411954,0.9107118,0.83663106,0.88533807,0.18092313,0.8828711,0.841492,0.9222259,0.69174856,0.9235327,0.8722201,0.9149387,0.8596538,0.62939817,0.85114425,0.9366925,0.82127297,0.91457963,0.8764163,0.8731055,0.8593225,0.6842918,0.7105966,0.91059875,0.49895504,0.57654154,0.518296,0.9276594,0.6746581,0.85018724,0.74152154
X-1921,0.7322499,0.62651044,0.7844746,0.71896493,0.5759335,0.8379318,0.6473742,0.6340394,0.81223315,0.8114946,0.74689925,0.5957459,0.8156517,0.8074109,0.70836806,0.4025632,0.8218389,0.7321541,0.8105687,0.67958593,0.8047902,0.74150276,0.8430349,0.7110207,0.7201146,0.7342712,0.7517962,0.7763468,0.7211592,0.6471598,0.7037509,0.8051793,0.6955616,0.7821199,0.7485126,0.79363465,0.8377861,0.78217435,0.72638565,0.548022,0.71396166,0.78711784,0.7396884,0.8407639,0.76743644,0.79628664,0.76504195,0.8010926,0.8008026,0.600154,0.52042097,0.65180504,0.6939098,0.7813329,0.6599184,0.8058801,0.8492186,0.85244375,0.68264204,0.57200575,0.7794697,0.6954122,0.71511024,0.83662117,0.7659422,0.8226485,0.85244215,0.7044899,0.797227,0.68100566,0.8376238,0.78530574,0.84363914,0.8101973,0.67342836,0.8553503,0.58291566,0.78425795,0.7035965,0.83022934,0.757877,0.60680413,0.8023877,0.69130707,0.87757623,0.7915864,0.841028,0.7435539,0.6987162,0.7735718,0.821858,0.78903663,0.7999785,0.8539154,0.6485577,0.80265695,0.87196136,0.8121321,0.82582647,0.750093,0.8421175,0.69968414,0.839122,0.80914354,0.7960022,0.7774012,0.83148223,0.81137466,0.84073234,0.64834875,0.5049825,0.38750073,0.6047446,0.74543935,0.78080696,0.8381184,0.8044276,0.6547704,0.63486,0.77875,0.5681062,0.60553706,0.80366266,0.67303115,0.73537093,0.8274248,0.7987407,0.8464161,0.70156044,0.8450697,0.6646277,0.6390363,0.6857215,0.54282767,0.7774961,0.8458285,0.47260174,0.6427993,0.7149036,0.83382666,0.7255325,0.8334855,0.45627606,0.8525908,0.8051387,0.84051454,0.77465653,0.4988916,0.7424079,0.64916503,0.7791525,0.78629804,0.6613431,0.69488585,0.8305051,0.84698707,0.73054504,0.6985418,0.7565021,0.79351586,0.7074308,0.75127745,0.84490144,0.5877041,0.8431546,0.82254755,0.58032256,0.8569309,0.7321195,0.8240293,0.8203385,0.75383157,0.80111176,0.27112582,0.8011679,0.75685996,0.8448044,0.6471357,0.84358597,0.76279885,0.83832526,0.78630614,0.6342683,0.7758568,0.852311,0.72329223,0.8405944,0.7983268,0.7854991,0.76740766,0.66522145,0.6763203,0.8355989,0.492768,0.5783794,0.50967103,0.84266436,0.5594913,0.76838076,0.69946396
X-1934,0.7998738,0.68409675,0.8949173,0.8340258,0.64114594,0.920074,0.81201965,0.7518649,0.9310329,0.9200741,0.8260049,0.67340696,0.9048129,0.8800985,0.847834,0.41264668,0.89634514,0.77319074,0.85794914,0.8163275,0.90204597,0.83593506,0.9323685,0.7846566,0.86430025,0.7725858,0.87729067,0.8947097,0.7916429,0.76900446,0.7433112,0.8801424,0.76752084,0.86294603,0.84037536,0.8949141,0.9250055,0.8947459,0.8597222,0.50751406,0.8410133,0.8927323,0.8029262,0.91039306,0.8078594,0.8316734,0.8739082,0.91114336,0.9171255,0.6945229,0.51441115,0.7086546,0.7888164,0.84281814,0.7355603,0.8962364,0.93232185,0.93239766,0.7690252,0.667614,0.8777352,0.7614411,0.84854776,0.9136255,0.8061487,0.8861613,0.92804605,0.8055913,0.90579104,0.7656262,0.93627334,0.86403906,0.9259835,0.8954734,0.7218541,0.93112814,0.6965834,0.9225292,0.8592357,0.93077964,0.8743512,0.60557204,0.90560555,0.8064084,0.944777,0.8496604,0.93195623,0.8615673,0.81956476,0.93193144,0.9055616,0.90338135,0.8879934,0.93593144,0.76801497,0.9031658,0.9459417,0.9138359,0.91459846,0.8744186,0.9327926,0.8235945,0.9416441,0.91208756,0.8835488,0.8723055,0.889576,0.9116396,0.9403099,0.7415074,0.5290251,0.438913,0.7320128,0.80740523,0.8379939,0.93686754,0.9010402,0.8341082,0.72268397,0.8810403,0.6986319,0.7307331,0.87209517,0.7312903,0.83169115,0.91796845,0.905616,0.9395697,0.8912514,0.92882454,0.7371267,0.7341806,0.76387614,0.58286035,0.903553,0.93153536,0.5129715,0.7322993,0.855904,0.9390165,0.8607399,0.9314651,0.53745234,0.9353975,0.9131677,0.91423553,0.8858798,0.50637746,0.8360225,0.7119023,0.866521,0.9110336,0.82726145,0.8494969,0.93583864,0.9378865,0.86593896,0.8071918,0.86001337,0.91414213,0.80252403,0.87982213,0.92494655,0.63084537,0.9385454,0.91652054,0.6189522,0.93116415,0.8496557,0.92369187,0.9363934,0.83071595,0.89888686,0.19954184,0.8985159,0.887541,0.9118673,0.6905145,0.9298521,0.8634306,0.91796935,0.8942278,0.74298036,0.84948397,0.9299637,0.832465,0.91505265,0.8954536,0.8383127,0.8613469,0.77811074,0.7302395,0.9203415,0.43269414,0.6283465,0.50238115,0.9325754,0.42255786,0.8930696,0.8084032
